target,model_targets,model,nmr_only,dataset_fraction,max_evals,accuracy_mean,accuracy_lb,accuracy_hb,f1_mean,f1_lb,f1_hb
X3_ligand,['X3_ligand'],svc,False,1.0,100,0.6203552708211998,0.6092147282252235,0.6314958134171761,0.5524218516907498,0.5412507708198564,0.5635929325616431
X3_ligand,['X3_ligand'],extra_trees,False,0.01,100,0.35,0.3167362595904228,0.3832637404095771,0.1830269934072058,0.1521359766581799,0.2139180101562317
X3_ligand,['X3_ligand'],extra_trees,False,0.1,100,0.5405714285714286,0.517714097577855,0.5634287595650022,0.3798605961397755,0.3532348345097669,0.4064863577697841
X3_ligand,['X3_ligand'],extra_trees,False,0.5,100,0.532598607888631,0.5205236024774497,0.5446736132998123,0.3703147642168812,0.3565866001376008,0.3840429282961617
X3_ligand,['X3_ligand'],extra_trees,False,1.0,100,0.5143855562026791,0.5101263005203617,0.5186448118849966,0.3494570725984676,0.3446420543493984,0.3542720908475367
E_ligand,['E_ligand'],random_forest,False,0.01,100,0.138235294117647,0.0702026400101661,0.206267948225128,0.1341176470588235,0.0707466340213673,0.1974886600962797
E_ligand,['E_ligand'],random_forest,False,0.1,100,0.4411931818181818,0.4015301784344092,0.4808561852019544,0.3555920343100158,0.3084295854401591,0.4027544831798726
E_ligand,['E_ligand'],random_forest,False,0.5,100,0.3377568995889607,0.3235633680706438,0.3519504311072776,0.2633657270610176,0.2493807323172213,0.2773507218048138
E_ligand,['E_ligand'],random_forest,False,1.0,100,0.3442050087361677,0.3315770993101166,0.3568329181622188,0.2618371819694146,0.2477859959092125,0.2758883680296167
E_ligand,['E_ligand'],logistic_regression,False,0.01,100,0.3454545454545455,0.3043244152208346,0.3865846756882564,0.3591027322845505,0.3149465391053549,0.403258925463746
E_ligand,['E_ligand'],logistic_regression,False,0.1,100,0.2766961651917404,0.2375477226487393,0.3158446077347415,0.2547431448404319,0.2151507592046953,0.2943355304761685
E_ligand,['E_ligand'],logistic_regression,False,0.5,100,0.4214574898785425,0.4093775811311039,0.433537398625981,0.3802372916838591,0.3693674559675858,0.3911071274001323
E_ligand,['E_ligand'],logistic_regression,False,1.0,100,0.451310425160163,0.4405567128251595,0.4620641374951666,0.4305970120933983,0.417758559220744,0.4434354649660526
E_ligand,['E_ligand'],gradient_boosting,False,0.01,100,0.2848484848484848,0.2522120535906301,0.3174849161063396,0.2586033495124404,0.2201200810444704,0.2970866179804103
E_ligand,['E_ligand'],gradient_boosting,False,0.1,100,0.4726744186046511,0.4519671480608607,0.4933816891484416,0.4610137441216976,0.4398000132223569,0.4822274750210383
E_ligand,['E_ligand'],gradient_boosting,False,0.5,100,0.467096018735363,0.4526105426730802,0.4815814947976458,0.4656988200815097,0.4524852308383424,0.478912409324677
E_ligand,['E_ligand'],gradient_boosting,False,1.0,100,0.498019801980198,0.4930766678808266,0.5029629360795694,0.4930289688342142,0.4873966929390179,0.4986612447294106
